Date,ProductId,Product,Product_Type,Product_Category,Sales,Profit,Margin,COGS,Total_Expenses,Marketing,Inventory,Budget_Profit,Budget_COGS,Budget_Margin,Budget_Sales,Area_Code,State,Market,Market_Size
09-01-2011,2,Columbian,Coffee,Regular,146,27,80,57,62,18,469,50,70,100,170,541,Oregon,West,Small Market
09-01-2011,3,Decaf Irish Cream,Coffee,Decaf,114,42,64,43,36,13,424,50,50,80,130,503,Oregon,West,Small Market
09-01-2011,4,Caffe Latte,Espresso,Regular,109,9,57,45,51,17,409,10,40,50,90,971,Oregon,West,Small Market
09-01-2011,5,Caffe Mocha,Espresso,Regular,133,42,72,53,44,17,410,40,50,70,120,503,Oregon,West,Small Market
09-01-2011,6,Decaf Espresso,Espresso,Decaf,330,129,155,155,68,43,1280,90,140,150,290,971,Oregon,West,Small Market
09-01-2011,11,Darjeeling,Tea,Regular,161,80,94,57,40,17,349,40,30,70,100,206,Washington,West,Small Market
09-01-2011,12,Earl Grey,Tea,Regular,120,46,67,46,36,14,454,30,30,40,70,509,Washington,West,Small Market
09-01-2011,13,Green Tea,Tea,Regular,159,3,87,62,85,56,612,10,40,60,100,206,Washington,West,Small Market
09-01-2011,8,Chamomile,Herbal Tea,Decaf,275,135,155,103,64,33,1130,100,80,140,220,509,Washington,West,Small Market
09-01-2011,9,Lemon,Herbal Tea,Decaf,127,70,71,48,24,13,834,50,40,60,100,425,Washington,West,Small Market
09-01-2011,2,Columbian,Coffee,Regular,178,83,99,68,43,21,445,80,80,120,200,425,Washington,West,Small Market
09-01-2011,3,Decaf Irish Cream,Coffee,Decaf,238,24,130,93,114,84,692,60,110,160,270,206,Washington,West,Small Market
09-01-2011,4,Caffe Latte,Espresso,Regular,81,31,43,33,22,10,577,30,30,40,70,360,Washington,West,Small Market
09-01-2011,5,Caffe Mocha,Espresso,Regular,159,34,82,67,59,25,391,30,60,80,140,360,Washington,West,Small Market
09-01-2011,6,Decaf Espresso,Espresso,Decaf,194,79,99,83,46,25,1063,70,70,100,170,206,Washington,West,Small Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,343,137,161,161,69,45,1267,110,120,140,260,720,Colorado,Central,Major Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,130,-7,71,51,76,46,503,30,30,60,90,720,Colorado,Central,Major Market
10-01-2011,10,Mint,Herbal Tea,Decaf,131,39,71,52,45,17,405,50,30,60,90,970,Colorado,Central,Major Market
10-01-2011,11,Darjeeling,Tea,Regular,128,19,66,54,53,20,404,30,30,50,80,720,Colorado,Central,Major Market
10-01-2011,12,Earl Grey,Tea,Regular,126,40,64,54,37,16,1037,40,30,50,80,970,Colorado,Central,Major Market
10-01-2011,13,Green Tea,Tea,Regular,218,110,115,90,41,29,572,80,50,90,140,970,Colorado,Central,Major Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,199,117,111,76,32,21,580,170,100,180,280,970,Colorado,Central,Major Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,194,83,110,72,54,23,650,130,100,160,260,970,Colorado,Central,Major Market
10-01-2011,1,Amaretto,Coffee,Regular,322,197,179,123,46,34,915,160,120,180,300,719,Colorado,Central,Major Market
10-01-2011,2,Columbian,Coffee,Regular,96,40,51,39,24,12,541,50,30,50,80,303,Colorado,Central,Major Market
10-01-2011,3,Decaf Irish Cream,Coffee,Decaf,282,172,157,108,41,30,971,150,100,160,260,719,Colorado,Central,Major Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,322,197,179,123,46,34,915,140,90,150,240,708,Illinois,Central,Major Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,96,40,51,39,24,12,541,40,20,40,60,312,Illinois,Central,Major Market
10-01-2011,10,Mint,Herbal Tea,Decaf,282,172,157,108,41,30,971,120,80,130,210,815,Illinois,Central,Major Market
10-01-2011,11,Darjeeling,Tea,Regular,199,116,111,76,33,21,580,80,50,80,130,815,Illinois,Central,Major Market
10-01-2011,12,Earl Grey,Tea,Regular,194,82,110,72,55,23,650,50,50,80,130,815,Illinois,Central,Major Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,637,332,341,257,117,84,1662,420,370,520,890,312,Illinois,Central,Major Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,509,221,239,239,90,66,1755,300,340,370,710,773,Illinois,Central,Major Market
10-01-2011,2,Columbian,Coffee,Regular,391,178,213,154,93,50,1132,160,150,220,370,815,Illinois,Central,Major Market
10-01-2011,3,Decaf Irish Cream,Coffee,Decaf,318,171,176,122,61,39,789,160,110,190,300,815,Illinois,Central,Major Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,637,332,341,257,117,84,1662,210,200,280,480,319,Iowa,Central,Small Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,318,169,176,122,62,39,789,130,90,150,240,515,Iowa,Central,Small Market
10-01-2011,11,Darjeeling,Tea,Regular,509,221,239,239,90,66,1755,110,170,170,340,515,Iowa,Central,Small Market
10-01-2011,12,Earl Grey,Tea,Regular,604,272,312,255,129,96,1756,130,170,230,400,515,Iowa,Central,Small Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,62,27,35,23,17,6,800,50,20,50,70,641,Iowa,Central,Small Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,46,46,43,0,12,0,430,60,0,60,60,563,Iowa,Central,Small Market
10-01-2011,1,Amaretto,Coffee,Regular,55,22,31,21,16,5,846,30,10,30,40,515,Iowa,Central,Small Market
10-01-2011,2,Columbian,Coffee,Regular,72,10,37,31,30,9,1000,30,20,40,60,515,Iowa,Central,Small Market
10-01-2011,3,Decaf Irish Cream,Coffee,Decaf,25,-3,13,10,15,3,598,10,0,10,10,641,Iowa,Central,Small Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,116,-9,64,45,70,41,320,30,20,60,80,573,Missouri,Central,Small Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,116,-39,23,86,49,26,1698,10,60,20,80,417,Missouri,Central,Small Market
10-01-2011,11,Darjeeling,Tea,Regular,98,19,53,39,40,12,244,30,20,40,60,314,Missouri,Central,Small Market
10-01-2011,12,Earl Grey,Tea,Regular,60,-16,31,25,42,9,209,0,10,20,30,573,Missouri,Central,Small Market
10-01-2011,13,Green Tea,Tea,Regular,82,-4,43,34,46,12,240,10,10,30,40,314,Missouri,Central,Small Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,106,53,59,40,23,11,881,90,50,90,140,573,Missouri,Central,Small Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,84,42,47,32,19,8,833,80,30,80,110,417,Missouri,Central,Small Market
10-01-2011,2,Columbian,Coffee,Regular,189,52,98,79,63,30,593,70,70,100,170,573,Missouri,Central,Small Market
10-01-2011,3,Decaf Irish Cream,Coffee,Decaf,151,52,77,65,42,20,1053,70,50,80,130,636,Missouri,Central,Small Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,56,24,32,21,16,5,480,30,0,30,30,937,Ohio,Central,Major Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,70,30,39,27,19,7,859,30,10,30,40,937,Ohio,Central,Major Market
10-01-2011,11,Darjeeling,Tea,Regular,218,96,123,82,58,27,788,60,50,90,140,419,Ohio,Central,Major Market
10-01-2011,12,Earl Grey,Tea,Regular,232,113,127,91,51,28,656,80,50,100,150,419,Ohio,Central,Major Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,343,137,161,161,69,45,1267,190,230,240,470,513,Ohio,Central,Major Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,128,18,66,54,54,20,404,70,70,100,170,419,Ohio,Central,Major Market
10-01-2011,1,Amaretto,Coffee,Regular,131,39,71,52,45,17,405,60,40,70,110,614,Ohio,Central,Major Market
10-01-2011,2,Columbian,Coffee,Regular,114,42,64,43,36,13,419,60,30,70,100,937,Ohio,Central,Major Market
10-01-2011,3,Decaf Irish Cream,Coffee,Decaf,130,-7,71,51,76,46,503,30,40,70,110,234,Ohio,Central,Major Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,169,85,99,60,42,18,329,80,40,80,120,715,Wisconsin,Central,Small Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,126,67,70,48,25,13,851,60,30,60,90,262,Wisconsin,Central,Small Market
10-01-2011,11,Darjeeling,Tea,Regular,120,45,67,46,37,14,449,40,20,50,70,262,Wisconsin,Central,Small Market
10-01-2011,12,Earl Grey,Tea,Regular,153,0,84,60,84,54,606,0,40,50,90,262,Wisconsin,Central,Small Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,185,71,94,80,46,24,1055,120,110,140,250,262,Wisconsin,Central,Small Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,54,15,29,22,19,7,573,50,20,50,70,262,Wisconsin,Central,Small Market
10-01-2011,1,Amaretto,Coffee,Regular,134,22,70,56,55,21,385,50,40,80,120,414,Wisconsin,Central,Small Market
10-01-2011,2,Columbian,Coffee,Regular,245,27,134,96,116,87,683,60,90,140,230,414,Wisconsin,Central,Small Market
10-01-2011,3,Decaf Irish Cream,Coffee,Decaf,215,91,116,86,55,28,547,100,80,120,200,920,Wisconsin,Central,Small Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,189,50,98,79,64,30,593,30,40,50,90,203,Connecticut,East,Small Market
10-01-2011,10,Mint,Herbal Tea,Decaf,151,52,77,65,42,20,1053,50,30,50,80,203,Connecticut,East,Small Market
10-01-2011,11,Darjeeling,Tea,Regular,106,53,59,40,23,11,881,50,40,60,100,475,Connecticut,East,Small Market
10-01-2011,13,Green Tea,Tea,Regular,64,27,36,24,18,6,806,40,20,40,60,203,Connecticut,East,Small Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,153,1,84,60,83,54,606,40,40,90,130,959,Connecticut,East,Small Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,118,31,64,47,43,15,375,50,30,60,90,203,Connecticut,East,Small Market
10-01-2011,2,Columbian,Coffee,Regular,334,171,188,125,73,41,1119,130,100,160,260,203,Connecticut,East,Small Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,54,15,29,22,19,7,573,20,0,20,20,904,Florida,East,Major Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,134,24,70,56,54,21,385,20,30,30,60,786,Florida,East,Major Market
10-01-2011,10,Mint,Herbal Tea,Decaf,185,71,94,80,46,24,1055,40,40,50,90,904,Florida,East,Major Market
10-01-2011,11,Darjeeling,Tea,Regular,100,52,56,38,21,10,871,50,40,60,100,561,Florida,East,Major Market
10-01-2011,13,Green Tea,Tea,Regular,126,68,70,48,24,13,851,60,50,70,120,772,Florida,East,Major Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,245,27,134,96,116,87,683,50,80,130,210,727,Florida,East,Major Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,215,89,116,86,56,28,547,90,70,110,180,321,Florida,East,Major Market
10-01-2011,2,Columbian,Coffee,Regular,218,95,123,82,59,27,788,90,60,110,170,954,Florida,East,Major Market
10-01-2011,3,Decaf Irish Cream,Coffee,Decaf,232,113,127,91,51,28,656,90,70,110,180,772,Florida,East,Major Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,128,19,66,54,53,20,404,20,30,30,60,339,Massachusetts,East,Major Market
10-01-2011,11,Darjeeling,Tea,Regular,70,30,39,27,19,7,859,50,20,50,70,978,Massachusetts,East,Major Market
10-01-2011,13,Green Tea,Tea,Regular,56,22,32,21,17,5,480,30,20,30,50,781,Massachusetts,East,Major Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,124,-16,65,51,76,46,542,30,30,70,100,774,Massachusetts,East,Major Market
10-01-2011,7,Regular Espresso,Espresso,Regular,343,137,161,161,69,45,1267,120,140,160,300,508,Massachusetts,East,Major Market
10-01-2011,2,Columbian,Coffee,Regular,505,516,402,72,54,23,NULL,330,50,350,400,857,Massachusetts,East,Major Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,82,-4,43,34,46,12,240,20,10,30,40,603,New Hampshire,East,Small Market
10-01-2011,11,Darjeeling,Tea,Regular,55,21,31,21,17,5,846,30,20,30,50,603,New Hampshire,East,Small Market
10-01-2011,13,Green Tea,Tea,Regular,46,47,43,0,11,0,430,40,0,40,40,603,New Hampshire,East,Small Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,116,-10,64,45,71,41,320,30,30,60,90,603,New Hampshire,East,Small Market
10-01-2011,7,Regular Espresso,Espresso,Regular,60,-18,31,25,43,9,209,10,10,30,40,603,New Hampshire,East,Small Market
10-01-2011,1,Amaretto,Coffee,Regular,128,49,71,49,38,15,310,60,30,60,90,603,New Hampshire,East,Small Market
10-01-2011,2,Columbian,Coffee,Regular,121,36,69,45,45,14,447,50,30,60,90,603,New Hampshire,East,Small Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,547,191,258,255,129,96,1622,70,140,150,290,585,New York,East,Major Market
10-01-2011,10,Mint,Herbal Tea,Decaf,175,-252,-75,239,95,74,4360,-100,130,-50,80,631,New York,East,Major Market
10-01-2011,11,Darjeeling,Tea,Regular,282,171,157,108,42,30,971,140,110,170,280,585,New York,East,Major Market
10-01-2011,12,Earl Grey,Tea,Regular,322,199,179,123,45,34,915,160,130,190,320,718,New York,East,Major Market
10-01-2011,13,Green Tea,Tea,Regular,199,116,111,76,33,21,580,100,80,120,200,607,New York,East,Major Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,74,-300,-56,125,146,113,3142,-170,110,-60,50,914,New York,East,Major Market
10-01-2011,7,Regular Espresso,Espresso,Regular,815,646,526,239,91,66,1197,450,210,510,720,212,New York,East,Major Market
10-01-2011,2,Columbian,Coffee,Regular,693,367,390,260,143,91,2548,230,210,330,540,716,New York,East,Major Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,251,129,133,103,46,33,564,110,80,130,210,318,Louisiana,South,Small Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,189,50,98,79,64,30,593,60,60,90,150,225,Louisiana,South,Small Market
10-01-2011,2,Columbian,Coffee,Regular,127,70,71,48,24,13,829,80,70,90,160,337,Louisiana,South,Small Market
10-01-2011,3,Decaf Irish Cream,Coffee,Decaf,126,67,70,48,25,13,851,80,70,90,160,985,Louisiana,South,Small Market
10-01-2011,4,Caffe Latte,Espresso,Regular,153,1,84,60,83,54,NULL,10,30,60,90,504,Louisiana,South,Small Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,169,86,99,60,41,18,329,70,30,70,100,225,Louisiana,South,Small Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,120,45,67,46,37,14,449,40,20,40,60,318,Louisiana,South,Small Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,55,21,31,21,17,5,846,30,10,30,40,505,New Mexico,South,Small Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,72,9,37,31,31,9,1000,30,10,40,50,505,New Mexico,South,Small Market
10-01-2011,2,Columbian,Coffee,Regular,121,34,69,45,46,14,447,80,50,110,160,505,New Mexico,South,Small Market
10-01-2011,3,Decaf Irish Cream,Coffee,Decaf,116,-39,23,86,49,26,1698,10,110,40,150,505,New Mexico,South,Small Market
10-01-2011,4,Caffe Latte,Espresso,Regular,60,-18,31,25,43,9,NULL,10,10,20,30,505,New Mexico,South,Small Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,116,-9,64,45,70,41,320,10,20,40,60,505,New Mexico,South,Small Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,98,21,53,39,39,12,244,20,20,30,50,505,New Mexico,South,Small Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,134,24,70,56,54,21,385,50,40,70,110,580,Oklahoma,South,Small Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,245,25,134,96,117,87,683,40,80,120,200,918,Oklahoma,South,Small Market
10-01-2011,2,Columbian,Coffee,Regular,218,110,115,90,41,29,572,140,130,160,290,918,Oklahoma,South,Small Market
10-01-2011,3,Decaf Irish Cream,Coffee,Decaf,70,31,39,27,18,7,859,60,30,60,90,405,Oklahoma,South,Small Market
10-01-2011,4,Caffe Latte,Espresso,Regular,232,113,127,91,51,28,NULL,70,50,80,130,405,Oklahoma,South,Small Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,56,22,32,21,17,5,480,30,0,30,30,580,Oklahoma,South,Small Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,218,96,123,82,58,27,788,60,50,80,130,405,Oklahoma,South,Small Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,131,39,71,52,45,17,405,70,30,80,110,325,Texas,South,Major Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,114,42,64,43,36,13,419,50,30,60,90,430,Texas,South,Major Market
10-01-2011,2,Columbian,Coffee,Regular,554,275,281,239,96,74,1246,340,350,420,770,432,Texas,South,Major Market
10-01-2011,3,Decaf Irish Cream,Coffee,Decaf,96,39,51,39,25,12,541,80,40,90,130,281,Texas,South,Major Market
10-01-2011,4,Caffe Latte,Espresso,Regular,194,82,110,72,55,23,NULL,50,40,70,110,682,Texas,South,Major Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,322,197,179,123,46,34,915,100,70,120,190,817,Texas,South,Major Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,199,116,111,76,33,21,580,80,40,80,120,432,Texas,South,Major Market
10-01-2011,11,Darjeeling,Tea,Regular,116,-9,64,45,70,41,320,20,10,40,50,435,Utah,West,Small Market
10-01-2011,12,Earl Grey,Tea,Regular,98,21,53,39,39,12,244,20,10,30,40,435,Utah,West,Small Market
10-01-2011,13,Green Tea,Tea,Regular,60,-18,31,25,43,9,209,10,0,20,20,435,Utah,West,Small Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,128,49,71,49,38,15,310,60,30,60,90,801,Utah,West,Small Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,121,34,69,45,46,14,447,60,20,70,90,435,Utah,West,Small Market
10-01-2011,10,Mint,Herbal Tea,Decaf,116,-40,23,86,50,26,1698,0,60,20,80,435,Utah,West,Small Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,251,129,133,103,46,33,564,110,80,130,210,435,Utah,West,Small Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,106,55,59,40,22,11,881,60,20,60,80,435,Utah,West,Small Market
10-01-2011,1,Amaretto,Coffee,Regular,151,53,77,65,41,20,1053,90,90,110,200,435,Utah,West,Small Market
10-01-2011,2,Columbian,Coffee,Regular,118,33,64,47,42,15,375,80,50,100,150,435,Utah,West,Small Market
10-01-2011,3,Decaf Irish Cream,Coffee,Decaf,189,50,98,79,64,30,593,120,100,160,260,435,Utah,West,Small Market
10-01-2011,4,Caffe Latte,Espresso,Regular,84,42,47,32,19,8,833,40,20,40,60,435,Utah,West,Small Market
10-01-2011,11,Darjeeling,Tea,Regular,322,199,179,123,45,34,915,80,50,90,140,831,California,West,Major Market
10-01-2011,12,Earl Grey,Tea,Regular,199,117,111,76,32,21,580,50,30,50,80,626,California,West,Major Market
10-01-2011,13,Green Tea,Tea,Regular,194,83,110,72,54,23,650,50,20,60,80,510,California,West,Major Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,282,171,157,108,42,30,971,120,80,130,210,925,California,West,Major Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,554,276,281,239,95,74,1246,170,190,220,410,951,California,West,Major Market
10-01-2011,10,Mint,Herbal Tea,Decaf,96,39,51,39,25,12,541,40,20,40,60,530,California,West,Major Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,318,40,173,125,146,113,898,50,110,160,270,805,California,West,Major Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,637,334,341,257,116,84,1662,240,230,320,550,415,California,West,Major Market
10-01-2011,1,Amaretto,Coffee,Regular,116,-110,-13,122,61,39,2555,-60,170,-20,150,909,California,West,Major Market
10-01-2011,2,Columbian,Coffee,Regular,693,367,390,260,143,91,2548,470,380,580,960,818,California,West,Major Market
10-01-2011,3,Decaf Irish Cream,Coffee,Decaf,139,-174,-24,154,93,50,3654,-100,220,-30,190,650,California,West,Major Market
10-01-2011,4,Caffe Latte,Espresso,Regular,509,221,239,239,90,66,1755,160,210,220,430,714,California,West,Major Market
10-01-2011,11,Darjeeling,Tea,Regular,637,332,341,257,117,84,1662,130,110,180,290,775,Nevada,West,Small Market
10-01-2011,12,Earl Grey,Tea,Regular,509,221,239,239,90,66,1755,80,110,120,230,775,Nevada,West,Small Market
10-01-2011,13,Green Tea,Tea,Regular,22,-539,-255,255,129,96,7058,-170,110,-110,0,702,Nevada,West,Small Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,318,39,173,125,147,113,898,60,90,150,240,702,Nevada,West,Small Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,391,178,213,154,93,50,1132,120,120,170,290,775,Nevada,West,Small Market
10-01-2011,10,Mint,Herbal Tea,Decaf,318,169,176,122,62,39,789,130,90,150,240,775,Nevada,West,Small Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,55,21,31,21,17,5,846,20,10,20,30,775,Nevada,West,Small Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,62,25,35,23,18,6,800,30,10,30,40,775,Nevada,West,Small Market
10-01-2011,2,Columbian,Coffee,Regular,82,-3,43,34,45,12,240,30,40,60,100,702,Nevada,West,Small Market
10-01-2011,3,Decaf Irish Cream,Coffee,Decaf,72,10,37,31,30,9,1000,50,30,60,90,775,Nevada,West,Small Market
10-01-2011,4,Caffe Latte,Espresso,Regular,46,47,43,0,11,0,430,30,0,30,30,702,Nevada,West,Small Market
10-01-2011,11,Darjeeling,Tea,Regular,56,24,32,21,16,5,480,20,0,20,20,971,Oregon,West,Small Market
10-01-2011,12,Earl Grey,Tea,Regular,218,95,123,82,59,27,788,50,30,60,90,503,Oregon,West,Small Market
10-01-2011,13,Green Tea,Tea,Regular,232,113,127,91,51,28,656,50,40,60,100,541,Oregon,West,Small Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,65,25,36,25,19,7,820,30,10,30,40,971,Oregon,West,Small Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,218,108,115,90,42,29,572,90,60,100,160,541,Oregon,West,Small Market
10-01-2011,4,Caffe Latte,Espresso,Regular,128,18,66,54,54,20,404,40,40,60,100,971,Oregon,West,Small Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,131,40,71,52,44,17,405,60,30,70,100,541,Oregon,West,Small Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,343,135,161,161,70,45,1267,110,140,150,290,503,Oregon,West,Small Market
10-01-2011,1,Amaretto,Coffee,Regular,130,-7,71,51,76,46,503,50,70,100,170,503,Oregon,West,Small Market
10-01-2011,2,Columbian,Coffee,Regular,153,31,84,60,63,19,463,90,80,130,210,503,Oregon,West,Small Market
10-01-2011,3,Decaf Irish Cream,Coffee,Decaf,114,43,64,43,35,13,419,80,50,100,150,971,Oregon,West,Small Market
10-01-2011,11,Darjeeling,Tea,Regular,169,85,99,60,42,18,329,40,20,50,70,425,Washington,West,Small Market
10-01-2011,12,Earl Grey,Tea,Regular,120,46,67,46,36,14,449,30,20,30,50,509,Washington,West,Small Market
10-01-2011,13,Green Tea,Tea,Regular,153,0,84,60,84,54,606,10,20,40,60,206,Washington,West,Small Market
10-01-2011,8,Chamomile,Herbal Tea,Decaf,334,171,188,125,73,41,1119,130,90,160,250,360,Washington,West,Small Market
10-01-2011,9,Lemon,Herbal Tea,Decaf,127,70,71,48,24,13,829,60,30,60,90,509,Washington,West,Small Market
10-01-2011,4,Caffe Latte,Espresso,Regular,54,15,29,22,19,7,573,20,10,20,30,206,Washington,West,Small Market
10-01-2011,5,Caffe Mocha,Espresso,Regular,134,24,70,56,54,21,385,50,40,70,110,425,Washington,West,Small Market
10-01-2011,6,Decaf Espresso,Espresso,Decaf,185,71,94,80,46,24,1055,80,60,90,150,360,Washington,West,Small Market
